WKT,t50_fid,name_ascii,macronated,name,hway_num,rna_sufi,lane_count,way_count,status,surface
"LINESTRING (174.764684948592 -36.8608316581257,174.764906960322 -36.860764378991,174.765103525841 -36.8606848144669,174.765166317076 -36.8606569477855,174.765277146085 -36.8606052308598,174.765373732007 -36.8605551414481,174.7654730097 -36.8604977318173,174.765555349195 -36.8604501523507,174.76563563254 -36.8603960911759,174.765724336283 -36.8603350077464,174.765797921107 -36.860279895887,174.765888275205 -36.8602076778571,174.765960199814 -36.8601426298284,174.766033996395 -36.8600760216521,174.76612634493 -36.8599869168834,174.766159458695 -36.8599489675948)",6635825,STATE HIGHWAY 16,N,STATE HIGHWAY 16,16,3055877,1,,,sealed
"LINESTRING (174.762937124826 -36.8603523936617,174.762961389823 -36.8604365237968,174.762988050831 -36.8605034216445,174.763011388495 -36.8605471898442,174.763040582278 -36.8605968019913,174.763076046213 -36.8606479182786,174.763124980269 -36.860712242172,174.763165503421 -36.8607587306772,174.763253129514 -36.8608628722924,174.763310167545 -36.8609389303178,174.763509239842 -36.8612043879737,174.763587314755 -36.8613307476745,174.763642138346 -36.8614265796134,174.763776009353 -36.8616910395639)",6082164,STATE HIGHWAY 1,N,STATE HIGHWAY 1,1,3027695,1,,,sealed
"LINESTRING (174.763571894519 -36.8584462474524,174.763592481407 -36.8585082148495,174.763600266775 -36.8585491041309,174.763602373112 -36.8585865768781,174.763601471292 -36.8586285955808,174.76359477665 -36.8586621987839,174.7635792198 -36.8587434397315,174.763562257414 -36.858817699899,174.763546712749 -36.8588724366511,174.763527355978 -36.8589237300589,174.763513955314 -36.8589539896471,174.76349659321 -36.8589931952724,174.763394340092 -36.8591742333398,174.763375198908 -36.8592090469621)",6082396,STATE HIGHWAY 1,N,STATE HIGHWAY 1,1,3027695,1,,,sealed
"LINESTRING (174.765034637443 -36.8604730459417,174.764950013276 -36.8605108496675,174.76484215576 -36.8605522369288,174.764729415319 -36.8605941590002,174.764638263121 -36.8606235012017,174.764527454416 -36.8606570019891,174.764508296383 -36.8606621032546,174.764464311193 -36.8606738167842,174.764383951058 -36.8606932721449,174.764321526086 -36.8607070810362,174.764219556475 -36.8607291808018,174.764135256925 -36.860743617217,174.764023345562 -36.8607597659242)",3319130,STATE HIGHWAY 16,N,STATE HIGHWAY 16,16,3055877,1,,,sealed
"LINESTRING (174.767539687577 -36.8547730100946,174.766390934606 -36.8546291273885,174.76637246203 -36.8546278786993,174.766354009537 -36.8546279411639,174.766334533451 -36.854629289735,174.766318536354 -36.8546329174673,174.766300984756 -36.8546386431964,174.766273028529 -36.8546486346006,174.766243904015 -36.8546600098001,174.765638197125 -36.8548961640461)",3288581,MOUNT STREET,N,MOUNT STREET,,1823939,2,,,sealed
"LINESTRING (174.767365807533 -36.8527954935608,174.767406813571 -36.8528348799349,174.767441994541 -36.852870924218,174.767463723638 -36.8528962244449,174.767494832461 -36.8529326222137,174.767863608757 -36.8533982880217,174.768309912282 -36.8539450844519)",3321586,WELLESLEY STREET EAST,N,WELLESLEY STREET EAST,1,3027003,2,,,sealed
"LINESTRING (174.768231844616 -36.8540215813106,174.767379503771 -36.853013954098,174.767172933411 -36.8527936803066,174.766932491197 -36.852534819378,174.766654790686 -36.8522047260808)",6635866,,N,,,0,1,,,sealed
"LINESTRING (174.768309912282 -36.8539450844519,174.768922605836 -36.8546382078732,174.769186345326 -36.8549197920774)",3321598,WELLESLEY STREET EAST,N,WELLESLEY STREET EAST,1,3027003,2,,,sealed
"LINESTRING (174.768329724613 -36.8561464428054,174.768438949979 -36.8559991314538,174.76854829363 -36.8558569703217,174.76862121177 -36.8557631765071,174.7687515055 -36.8556162877012,174.768880831818 -36.8554672057654,174.769151788507 -36.8551865174193,174.769301315826 -36.8550484236111)",6636095,STATE HIGHWAY 16,N,STATE HIGHWAY 16,16,3055877,1,,,sealed
"LINESTRING (174.769787519305 -36.8562569468334,174.769693671598 -36.8562625780994,174.769591177618 -36.8562708554997,174.76950750364 -36.8562856045288,174.76944997437 -36.8563007141149,174.769411076002 -36.8563140455233,174.769370413364 -36.8563319044965,174.769329924739 -36.8563572627442,174.769284009425 -36.8563902027543,174.769261359742 -36.8564144607299,174.769226619083 -36.8564518194732,174.768692706784 -36.8571424060249,174.76857518516 -36.8572942666673,174.76839083947 -36.8575324761578,174.76812608895 -36.8578724833862,174.768029692511 -36.8579834398801,174.767913195671 -36.8580987342653,174.767688784649 -36.8582931277793)",3288955,,N,,1,0,1,,,sealed
"LINESTRING (174.767311263581 -36.8576441966834,174.767430646835 -36.8574606832426,174.767654377065 -36.8571166872677,174.767772954906 -36.8569371351543,174.767896800706 -36.8567496042765,174.768094338355 -36.8564611810008,174.768329724613 -36.8561464428054)",6635865,STATE HIGHWAY 16,N,STATE HIGHWAY 16,16,3055877,1,,,sealed
"LINESTRING (174.769186345326 -36.8549197920774,174.768617769638 -36.8556091530033,174.768118407988 -36.8562342017143,174.76729507176 -36.8572240221337,174.767175852645 -36.8573702922009,174.766970154784 -36.857624810507,174.766790038422 -36.8578329507618)",6635479,STATE HIGHWAY 1,N,STATE HIGHWAY 1,1,3027695,1,,,sealed
"LINESTRING (174.766159458695 -36.8599489675948,174.766227608396 -36.8598708627745,174.76629818368 -36.8597885946109,174.766483868352 -36.8595518123591,174.767048501279 -36.8587862701077,174.767095609962 -36.8587180580634,174.767460881525 -36.8581893436031,174.767910405114 -36.8575794795339,174.768470723047 -36.8568280119861,174.76851672023 -36.8567663223474,174.768579632296 -36.8566806237186,174.768635637491 -36.8566043324224,174.768724859369 -36.8564852385469,174.768821611775 -36.8563684363955,174.76890384231 -36.8562704765951,174.768971568286 -36.8561919592122,174.769227328761 -36.8559179739946,174.769346037486 -36.8558028017078,174.769634950251 -36.8555312280844)",6635475,STATE HIGHWAY 16,N,STATE HIGHWAY 16,16,3055877,1,,,sealed
"LINESTRING (174.768867984259 -36.8566040170295,174.768378451483 -36.8571716085749,174.767842257091 -36.8578602739273,174.767545611544 -36.8582419998513,174.767284873751 -36.8585766934247,174.767096045529 -36.8588211336959,174.766828051671 -36.8591704169684,174.766658116191 -36.8593703656626,174.766538738564 -36.8595001978545,174.766483868352 -36.8595518123591)",6635474,STATE HIGHWAY 16,N,STATE HIGHWAY 16,16,3055877,1,,,sealed
"LINESTRING (174.767323766311 -36.8590663464959,174.767863174719 -36.8593961514667)",3319778,FERNCROFT STREET,N,FERNCROFT STREET,,1831442,2,,,sealed
"LINESTRING (174.768680973312 -36.8585476879732,174.768071381634 -36.8582046969185)",6082397,MOEHAU STREET,N,MOEHAU STREET,,1824057,1,,,sealed
"LINESTRING (174.769671509768 -36.8556112036652,174.769708896386 -36.8557205602902,174.769725732561 -36.8557900380955,174.769739388326 -36.8558463912039,174.769765549121 -36.8560085898578,174.769774080622 -36.8560832102848,174.769785895899 -36.8561865562828,174.769788065539 -36.8562249941963,174.769787519305 -36.8562569468334,174.769783120376 -36.8562886134376,174.769771118293 -36.8563427195453,174.769761330962 -36.8563816798473,174.769755144656 -36.8563985360605,174.769740417659 -36.8564386659599,174.769719370857 -36.8564898160577,174.769668936805 -36.8566011700563,174.769614347141 -36.8567177379952,174.769533615551 -36.8568869054934,174.769490581947 -36.8569682615792,174.769441868016 -36.857060358811,174.769334666816 -36.8572680471266,174.769303635921 -36.8573322926999,174.769247769183 -36.8574479538052,174.769189017126 -36.8575693930877,174.769098574823 -36.8577624056808,174.769035764904 -36.8578951171048,174.768902929131 -36.8581757853252,174.768837727379 -36.8583141503198,174.768803725515 -36.8583782020319,174.768776545128 -36.8584229157349,174.768766876432 -36.8584368366806,174.768745928981 -36.8584669946503,174.768711096091 -36.8585135402039,174.768688175796 -36.8585395227634,174.768680973312 -36.8585476879732,174.768645695331 -36.8585876765532,174.768583040691 -36.8586511235298,174.768466568021 -36.8587720469755,174.768352240081 -36.8588932818037,174.768083298899 -36.8591650952883,174.767863174719 -36.8593961514667,174.767746673204 -36.8595230280182,174.767501230867 -36.8597916432822,174.767260247266 -36.8600494720635,174.767029621345 -36.860267915388,174.766888396194 -36.8603908043772,174.766775581565 -36.8604889705769,174.766627703955 -36.8606314938808,174.766517838465 -36.8607530824583,174.765850264976 -36.8614882291527,174.765692815704 -36.861661613126,174.765475650125 -36.8618941884289,174.765263871664 -36.8621161204728,174.765092453042 -36.8622967137253,174.76503391061 -36.8623639735519,174.764986337049 -36.8624182452135,174.764951728746 -36.8624647800382,174.764913592792 -36.862521174762,174.764858646439 -36.8626223301722,174.764830835684 -36.8626875638402,174.764779506633 -36.8628080131958,174.76471413749 -36.8629614086395,174.764704742909 -36.8629834539447,174.764563686433 -36.863314455228,174.764543799556 -36.8633618982562,174.764518558452 -36.8634221144845,174.764474775964 -36.8635265635849,174.764464960931 -36.8635552521578,174.764434306044 -36.8636448564809,174.764418299671 -36.8636890382315,174.764392811799 -36.8637593915514,174.764318355872 -36.8639921088757,174.764199637823 -36.8643824053109,174.764104959764 -36.8646904342845)",3220175,GRAFTON ROAD,N,GRAFTON ROAD,,3019621,2,,,sealed
"LINESTRING (174.766850894319 -36.8569637133518,174.76684480915 -36.8569923475734,174.766839456888 -36.8570137439258,174.766829790795 -36.8570375776552,174.766621963602 -36.8574352783945,174.76659741627 -36.8574735285966,174.76657255071 -36.8575050216465,174.766544818843 -36.8575321100737,174.766514167317 -36.8575525737593,174.766214806931 -36.8577359943794,174.766123402035 -36.8577941961507,174.766047196769 -36.857845580433,174.765860244011 -36.8579758745309)",3319135,WHITAKER PLACE,N,WHITAKER PLACE,,1824400,2,,,sealed
"LINESTRING (174.770050126447 -36.845653178944,174.770859847624 -36.845874838546,174.770905633826 -36.8458943995853,174.770941578647 -36.8459176882985,174.77097022095 -36.8459457178288,174.770983990516 -36.8459670078999,174.770990312919 -36.8459957143417,174.770989292906 -36.8460228636128,174.770975682101 -36.8460753471149,174.770810431728 -36.846578967787)",3321607,EMILY PLACE,N,EMILY PLACE,,1824800,1,,,sealed
"LINESTRING (174.770139765328 -36.8455223413629,174.770050126447 -36.845653178944,174.770032803289 -36.8456814552464,174.770013414583 -36.8457181565314,174.769897107356 -36.845996328368,174.76987724102 -36.8460430614976,174.76986450566 -36.8460676866075,174.769852553714 -36.8460846043697,174.769838075922 -36.8461005385226,174.769823156589 -36.8461144926858,174.769803341381 -36.8461250171311,174.769774252269 -36.8461347503904,174.769746463901 -36.8461393193983,174.768497946362 -36.8462688839168,174.768482260789 -36.8462706685448,174.768360624134 -36.8462845123773,174.76833205326 -36.8462869096423,174.768303708279 -36.846287331397,174.768286775608 -36.8462860492522,174.768255528551 -36.8462811791163,174.76749326456 -36.8461052891084,174.767082916882 -36.8460108669511,174.767014331223 -36.8459950856556,174.766263023797 -36.8458222038137)",3262633,FORT STREET,N,FORT STREET,,1824625,2,,,sealed
"LINESTRING (174.766105281727 -36.8463466972458,174.766722707118 -36.8465122513703,174.766811533844 -36.8465357755139,174.766877423056 -36.8465532266403,174.766891832789 -36.846557010772,174.766923786727 -36.8465654022258,174.766962437189 -36.8465796429833,174.7670143835 -36.8466032105515,174.76706702033 -36.8466237420147,174.767326027625 -36.8467202751597,174.767420467403 -36.8467527901088,174.767504981093 -36.8467785933751,174.767626497428 -36.8468135446929,174.767708612505 -36.8468371625751,174.767764243673 -36.8468515398713,174.767967802649 -36.8469002760287,174.768093122162 -36.8469254303553,174.768183998539 -36.8469423719935,174.768274517904 -36.8469550600203,174.768433307111 -36.8469746378069,174.768577078296 -36.8469886152866,174.768812199902 -36.8470059281059,174.76891321736 -36.8470110521442,174.769036065269 -36.8470162414234,174.769187981503 -36.8470198279,174.769226277663 -36.8470190576888,174.769258267733 -36.8470176115983,174.769305206583 -36.8470126250973,174.769380927218 -36.8470006122249,174.769506010438 -36.846977054509,174.769606613804 -36.8469566751742,174.76964261417 -36.8469508923867,174.769682096705 -36.8469473922177,174.769716743278 -36.8469456414511,174.769766499338 -36.8469475171149,174.769801187193 -36.846951253995,174.769842907441 -36.8469590043793,174.770435925138 -36.8471092569776)",3262632,SHORTLAND STREET,N,SHORTLAND STREET,,1824302,2,,,sealed
"LINESTRING (174.766811533844 -36.8465357755139,174.767014331223 -36.8459950856556)",3321052,JEAN BATTEN PLACE,N,JEAN BATTEN PLACE,,1824609,2,,,sealed
"LINESTRING (174.770750729536 -36.8465201198601,174.770778818703 -36.8465388458856,174.770797116743 -36.8465560439986,174.770810431728 -36.846578967787,174.770819900672 -36.8466014351153,174.770981077732 -36.8470753532749,174.771032696431 -36.8473156972277)",3321606,EMILY PLACE,N,EMILY PLACE,,1824800,2,,,sealed
"LINESTRING (174.770750729536 -36.8465201198601,174.770719767548 -36.846509240471,174.770693964147 -36.8465023835281,174.770666511001 -36.8464991718597,174.770643979542 -36.8464989505264,174.770620505142 -36.8465029209685,174.770592950725 -36.8465102943773,174.770547709668 -36.8465279479192,174.769819646849 -36.8468923349223,174.769716743278 -36.8469456414511)",3321604,EMILY PLACE,N,EMILY PLACE,,1824800,2,,,sealed
"LINESTRING (174.768093122162 -36.8469254303553,174.768003872495 -36.8476601876531)",3321602,FIELDS LANE,N,FIELDS LANE,,1823999,2,,,sealed
"LINESTRING (174.769435006451 -36.8475288628808,174.768003872495 -36.8476601876531,174.767410085899 -36.8477146693777,174.767254937067 -36.8477289041305,174.767134338594 -36.8477420643,174.767096526941 -36.8477444598731)",6635857,CHANCERY STREET,N,CHANCERY STREET,,1824639,2,,,sealed
"LINESTRING (174.767410085899 -36.8477146693777,174.767626497428 -36.8468135446929)",3321601,CRUISE LANE,N,CRUISE LANE,,1823877,1,,,sealed
"LINESTRING (174.767069761455 -36.8477445820421,174.767180687966 -36.8473048655791,174.767326027625 -36.8467202751597)",3321042,O'CONNELL STREET,N,O'CONNELL STREET,,1831549,2,,,sealed
"LINESTRING (174.767096526941 -36.8477444598731,174.767069761455 -36.8477445820421,174.767023760597 -36.8477418661504,174.766989679017 -36.8477371937666,174.76694852801 -36.847730744474,174.766590770773 -36.8476622321306)",6636109,FREYBERG PLACE,N,FREYBERG PLACE,,1842526,2,,,sealed
"LINESTRING (174.763776009353 -36.8616910395639,174.76359459191 -36.8614292989005,174.763515881966 -36.8613116736354,174.763441715957 -36.8612100887853,174.763378883725 -36.8611291404995,174.763329980527 -36.8610728183888,174.763280396224 -36.8610232186677,174.763224025424 -36.8609690209244,174.763174600269 -36.8609220939823,174.763141200688 -36.860890382766,174.76306349301 -36.860816367327,174.762991026775 -36.8607523402728,174.762960168078 -36.8607284429074,174.762894085922 -36.8606772679719,174.762746941991 -36.8605619995166,174.762642532758 -36.8604890504926,174.762533069431 -36.8604219647682,174.762454939763 -36.8603765079341)",3319128,AUCKLAND-HAMILTON MOTORWAY,N,AUCKLAND-HAMILTON MOTORWAY,1,3017109,4,,,sealed
"LINESTRING (174.763487400713 -36.8617927195961,174.763353388596 -36.8616598629354,174.763248335849 -36.861558711985,174.763097121886 -36.8614280003933,174.763034804294 -36.8613778855554,174.762961324136 -36.8613197439875,174.76286894246 -36.8612581025571,174.762731100243 -36.861166143655,174.762620672234 -36.8611011057719,174.762404844902 -36.8609736942876,174.762263037791 -36.8608940591146,174.762178521761 -36.8608555308054,174.76217000944 -36.8608516503738,174.7620260889 -36.860786042511,174.761815559185 -36.860701577009,174.761699166144 -36.8606582724564,174.761595681019 -36.8606197707755,174.761422632848 -36.8605624742303,174.761224354175 -36.8604992509995,174.76109020893 -36.8604628022879,174.76094668595 -36.8604277515729,174.760777220899 -36.860389935799,174.760634568722 -36.860358652937,174.760275496702 -36.8602923656678)",3287270,AUCKLAND-HAMILTON MOTORWAY,N,AUCKLAND-HAMILTON MOTORWAY,1,3017109,1,,,sealed
"LINESTRING (174.761648166971 -36.8617517616015,174.762460344536 -36.8619364216541,174.762494567726 -36.8619400593162,174.762513376176 -36.8619400822855,174.762532512814 -36.861937984931,174.762551592791 -36.8619334701096,174.762565743197 -36.8619272149041,174.762577219065 -36.8619191867679,174.76258941955 -36.8619099373779,174.762601899634 -36.8618964529335,174.762612846546 -36.8618784863165,174.762770388433 -36.8615950731925)",6082395,GLENSIDE CRESCENT,N,GLENSIDE CRESCENT,,1824128,2,,,sealed
"LINESTRING (174.761849001559 -36.8634320949356,174.761127610803 -36.8632732743847)",3319169,HOHIPERE STREET,N,HOHIPERE STREET,,3029980,2,,,sealed
"LINESTRING (174.760517721425 -36.8636941828709,174.760806876439 -36.862746497333)",3287344,STABLE LANE,N,STABLE LANE,,1823757,1,,,sealed
